340,341,7,1,0.0335333333333333,0.0308233333333333,0.0,0.0,0.0,0.0,0.0335333333333333,0.0308233333333333,0.0019433333333333,0.0202333333333333,0.0335333333333333,0.0308233333333333,0,0,0,0,0,0
341,342,7,1,0.0292433333333333,0.0268799999999999,0.0,0.0,0.0,0.0,0.0292433333333333,0.02688,0.0016933333333333,0.0176399999999999,0.0292433333333333,0.02688,0,0,0,0,0,0
342,343,7,1,0.0311566666666666,0.0286399999999999,0.0,0.0,0.0,0.0,0.0311566666666666,0.0286399999999999,0.0018066666666666,0.0187999999999999,0.0311566666666666,0.0286399999999999,0,0,0,0,0,0
152,153,7,1,0.1408866666666666,0.0844466666666666,0.0009519737689089,0.00783,0.0007197553910524,0.00592,0.1408866666666666,0.0844466666666666,0.0009519737689089,0.00783,0.1408866666666666,0.0844466666666666,0,0,0,0,0,0
153,162,5,1,0.405,0.4315799999999999,0.0,0.0,0.0,0.00582,0.0,0.0,0.0,0.0,0.405,0.4315799999999999,0,0,0,0,0,0
688,702,7,1,0.03007,0.0276399999999999,0.0002800882028665,0.00292,0.0002158213891951,0.00225,0.0300699999999999,0.0276399999999999,0.0002800882028665,0.00292,0.0300699999999999,0.0276399999999999,0,0,0,0,0,0
578,579,7,1,0.0037733333333333,0.0132299999999999,0.0,0.0,0.0,0.0,0.0037733333333333,0.0132299999999999,0.0008933333333333,0.0073699999999999,0.0037733333333333,0.0132299999999999,0,0,0,0,0,0
577,578,7,1,0.0128666666666666,0.0450133333333333,0.0,0.0,0.0,0.0,0.0128666666666666,0.0450133333333333,0.0030466666666666,0.0317533333333333,0.0128666666666666,0.0450133333333333,0,0,0,0,0,0
580,581,7,1,0.0012733333333333,0.0044566666666666,0.0,0.0,0.0,0.0,0.0012733333333333,0.0044566666666666,0.0003033333333333,0.0031466666666666,0.0012733333333333,0.0044566666666666,0,0,0,0,0,0
574,575,7,1,0.00937,0.03278,0.0005453979238754,0.0056799999999999,0.0006452595155709,0.0067199999999999,0.0093699999999999,0.03278,0.0008171366782006,0.00851,0.0093699999999999,0.03278,0,0,0,0,0,0
