|Dx|_inf =  0.0000007 	 |Grad|_inf =  1.5342425 


 Convergência em 3 iteracoes e tempo: 5.1620
Tensoes Nodais: Fase-Terra
Vbase:7967.434	ABC	104	Va: 0.98375 | -1.223 	Vb: 0.98265 | -121.070	Vc: 0.98812 | 118.885
Vbase:7967.434	ABC	106	Va: 0.98366 | -1.224 	Vb: 0.98256 | -121.071	Vc: 0.98804 | 118.884
Vbase:7967.434	ABC	107	Va: 0.98359 | -1.225 	Vb: 0.98249 | -121.072	Vc: 0.98798 | 118.883
Vbase:7967.434	ABC	108	Va: 0.98353 | -1.226 	Vb: 0.98243 | -121.073	Vc: 0.98793 | 118.882
Vbase:7967.434	ABC	109	Va: 0.98346 | -1.228 	Vb: 0.98236 | -121.074	Vc: 0.98786 | 118.881
Vbase:7967.434	ABC	110	Va: 0.98343 | -1.228 	Vb: 0.98233 | -121.074	Vc: 0.98785 | 118.881
Vbase:7967.434	ABC	111	Va: 0.98340 | -1.229 	Vb: 0.98229 | -121.074	Vc: 0.98783 | 118.880
Vbase:7967.434	ABC	112	Va: 0.98330 | -1.231 	Vb: 0.98220 | -121.076	Vc: 0.98774 | 118.878
Vbase:7967.434	ABC	113	Va: 0.98325 | -1.232 	Vb: 0.98215 | -121.076	Vc: 0.98769 | 118.877
Vbase:7967.434	ABC	114	Va: 0.98315 | -1.233 	Vb: 0.98206 | -121.078	Vc: 0.98760 | 118.876
Vbase:7967.434	ABC	115	Va: 0.98315 | -1.233 	Vb: 0.98205 | -121.078	Vc: 0.98760 | 118.876
Vbase:7967.434	ABC	116	Va: 0.98315 | -1.233 	Vb: 0.98205 | -121.078	Vc: 0.98760 | 118.876
Vbase:7967.434	ABC	117	Va: 0.98315 | -1.233 	Vb: 0.98205 | -121.078	Vc: 0.98760 | 118.876
Vbase:7967.434	ABC	119	Va: 0.98315 | -1.233 	Vb: 0.98205 | -121.078	Vc: 0.98760 | 118.876
Vbase:7967.434	ABC	120	Va: 0.98315 | -1.233 	Vb: 0.98205 | -121.078	Vc: 0.98760 | 118.876
Vbase:7967.434	ABC	121	Va: 0.98311 | -1.234 	Vb: 0.98201 | -121.078	Vc: 0.98757 | 118.875
Vbase:7967.434	ABC	122	Va: 0.98301 | -1.236 	Vb: 0.98192 | -121.079	Vc: 0.98748 | 118.874
Vbase:7967.434	ABC	123	Va: 0.98286 | -1.238 	Vb: 0.98178 | -121.081	Vc: 0.98735 | 118.872
Vbase:7967.434	ABC	124	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	125	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	127	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	128	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	129	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	130	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	133	Va: 0.98274 | -1.240 	Vb: 0.98164 | -121.081	Vc: 0.98728 | 118.870
Vbase:7967.434	CA	136	Va: 0.98269 | -1.240 	Vb:    -    |    -   	Vc: 0.98728 | 118.870
Vbase:7967.434	CA	137	Va: 0.98261 | -1.240 	Vb:    -    |    -   	Vc: 0.98728 | 118.870
Vbase:7967.434	ABC	139	Va: 0.98261 | -1.243 	Vb: 0.98149 | -121.082	Vc: 0.98721 | 118.867
Vbase:7967.434	ABC	140	Va: 0.98261 | -1.243 	Vb: 0.98149 | -121.082	Vc: 0.98721 | 118.867
Vbase:7967.434	ABC	142	Va: 0.98257 | -1.244 	Vb: 0.98144 | -121.082	Vc: 0.98718 | 118.867
